id,tick,fire_entity,jump_entity,hurt_entity,flashed_entity,footstep_entity,swap_team_entity,kill_killer,kill_victim,kill_weapon,kill_assister,round_started,current_round,round_ended_winner,round_ended_reason
1,137935,7,,,,,,,,,,,10,,
1,137947,7,,,,,,,,,,,10,,
1,138024,,3,,,,,,,,,,10,,
1,138114,,3,,,,,,,,,,10,,
1,138220,,2,,,,,,,,,,10,,
1,138275,,2,,,,,,,,,,10,,
1,138302,,3,,,,,,,,,,10,,
1,138456,2,,,,,,,,,,,10,,
1,138471,,3,,,,,,,,,,10,,
1,138507,,2,,,,,,,,,,10,,
1,138677,,,,12,,,,,,,,10,,
1,138932,,5,,,,,,,,,,10,,
1,139051,,5,,,,,,,,,,10,,
1,139161,,3,,,,,,,,,,10,,
1,139225,,3,,,,,,,,,,10,,
1,139291,5,,,,,,,,,,,10,,
1,139303,5,,,,,,,,,,,10,,
1,139328,5,,,,,,,,,,,10,,
1,139395,5,,,,,,,,,,,10,,
1,139396,4,,,,,,,,,,,10,,
1,139407,5,,,,,,,,,,,10,,
1,139419,5,,,,,,,,,,,10,,
1,139430,5,,,,,,,,,,,10,,
1,139442,3,,,,,,,,,,,10,,
1,139453,5,,,,,,,,,,,10,,
1,139465,5,,,,,,,,,,,10,,
1,139476,5,,,,,,,,,,,10,,
1,139488,5,,,,,,,,,,,10,,
1,139580,5,,,,,,,,,,,10,,
1,139592,5,,,,,,,,,,,10,,
1,139604,5,,,,,,,,,,,10,,
1,139615,5,,,,,,,,,,,10,,
1,139663,,,6,,,,,,,,,10,,
1,139726,5,,,,,,,,,,,10,,
1,139738,5,,,,,,,,,,,10,,
1,139750,5,,,,,,,,,,,10,,
1,139791,,5,,,,,,,,,,10,,
1,139794,4,,,,,,,,,,,10,,
1,139993,,5,,,,,,,,,,10,,
1,140016,,,,8,,,,,,,,10,,
1,140078,,5,,,,,,,,,,10,,
1,140202,,5,,,,,,,,,,10,,
1,141185,,5,,,,,,,,,,10,,
1,141191,6,,,,,,,,,,,10,,
1,141256,9,,,,,,,,,,,10,,
1,141317,,5,,,,,,,,,,10,,
1,141339,2,2,,,,,,,,,,10,,
1,141603,6,,,,,,,,,,,10,,
1,141615,3,,,,,,,,,,,10,,
1,141707,,6,,,,,,,,,,10,,
1,141730,,8,,,,,,,,,,10,,
1,141752,2,,,,,,,,,,,10,,
1,141760,4,4,,,,,,,,,,10,,
1,141792,9,,,,,,,,,,,10,,
1,141940,4,,,,,,,,,,,10,,
1,142015,9,,,,,,,,,,,10,,
1,142023,,6,,,,,,,,,,10,,
1,142080,2,,3,,,,2,3,309,,,10,,
1,142162,,,,8,,,,,,,,10,,
1,142238,,,,6,,,,,,,,10,,
1,142274,12,,,,,,,,,,,10,,
1,142279,9,,,,,,,,,,,10,,
1,142281,,12,,,,,,,,,,10,,
1,142290,9,,,,,,,,,,,10,,
1,142302,9,,,,,,,,,,,10,,
1,142314,9,,,,,,,,,,,10,,
1,142326,9,,,,,,,,,,,10,,
1,142336,9,,,,,,,,,,,10,,
1,142345,8,,,,,,,,,,,10,,
1,142349,9,,,,,,,,,,,10,,
1,142356,8,,,,,,,,,,,10,,
1,142360,9,,,,,,,,,,,10,,
1,142370,8,,,,,,,,,,,10,,
1,142372,9,,,,,,,,,,,10,,
1,142378,,,8,,,,,,,,,10,,
1,142380,8,,,,,,,,,,,10,,
1,142382,9,,,,,,,,,,,10,,
1,142392,8,,,,,,,,,,,10,,
1,142394,9,,,,,,,,,,,10,,
1,142398,6,,8,,,,,,,,,10,,
1,142402,8,,6,,,,,,,,,10,,
1,142403,,,8,,,,,,,,,10,,
1,142406,9,,,,,,,,,,,10,,
1,142411,6,,8,,,,,,,,,10,,
1,142417,8,,6,,,,8,6,304,,,10,,
1,142428,8,,,,,,,,,,,10,,
1,142429,,,8,,,,,,,,,10,,
1,142438,8,,,,,,,,,,,10,,
1,142440,9,,,,,,,,,,,10,,
1,142448,8,,,,,,,,,,,10,,
1,142452,9,,,,,,,,,,,10,,
1,142455,,,8,,,,,,,,,10,,
1,142461,8,,,,,,,,,,,10,,
1,142464,9,,,,,,,,,,,10,,
1,142474,9,,,,,,,,,,,10,,
1,142477,4,,8,,,,4,8,307,6,,10,,
1,142486,9,,,,,,,,,,,10,,
1,142489,4,,,,,,,,,,,10,,
1,142497,,,,12,,,,,,,,10,,
1,142498,9,,,,,,,,,,,10,,
1,142501,4,,,,,,,,,,,10,,
1,142508,,7,,,,,,,,,,10,,
1,142509,9,,,,,,,,,,,10,,
1,142512,4,,,,,,,,,,,10,,
1,142520,9,,,,,,,,,,,10,,
1,142524,4,,,,,,,,,,,10,,
1,142532,9,,,,,,,,,,,10,,
1,142535,4,,,,,,,,,,,10,,
1,142543,9,,,,,,,,,,,10,,
1,142547,4,,,,,,,,,,,10,,
1,142556,9,,,,,,,,,,,10,,
1,142558,4,,,,,,,,,,,10,,
1,142566,9,,,,,,,,,,,10,,
1,142570,4,,,,,,,,,,,10,,
1,142578,9,,,,,,,,,,,10,,
1,142581,4,,,,,,,,,,,10,,
1,142589,9,,,,,,,,,,,10,,
1,142602,9,,,,,,,,,,,10,,
1,142612,9,,,,,,,,,,,10,,
1,143581,4,,,,,,,,,,,10,,
1,143803,,,,6,,,,,,,,10,,
1,144118,,9,,,,,,,,,,10,,
1,144698,5,,2,,,,,,,,,10,,
1,144710,5,,,,,,,,,,,10,,
1,144717,2,,5,,,,,,,,,10,,
1,144722,5,,,,,,,,,,,10,,
1,144733,5,,,,,,,,,,,10,,
1,144745,5,,,,,,,,,,,10,,
1,144756,5,,,,,,,,,,,10,,
1,144953,,9,,,,,,,,,,10,,
1,144955,9,,,,,,,,,,,10,,
1,145093,12,,,,,,,,,,,10,,
1,145316,,,,12,,,,,,,,10,,
1,145486,5,,9,,,,5,9,304,,,10,,
1,145498,5,,,,,,,,,,,10,,
1,145510,5,,,,,,,,,,,10,,
1,145512,,10,,,,,,,,,,10,,
1,145521,5,,,,,,,,,,,10,,
1,145653,2,,,,,,,,,,,10,,
1,145663,5,,,,,,,,,,,10,,
1,145675,5,,,,,,,,,,,10,,
1,145687,5,,,,,,,,,,,10,,
1,145698,5,,,,,,,,,,,10,,
1,145710,5,,,,,,,,,,,10,,
1,145837,,7,,,,,,,,,,10,,
1,145951,5,,,,,,,,,,,10,,
1,145963,5,,2,,,,5,2,304,,,10,,
1,145975,5,,,,,,,,,,,10,,
1,145986,5,,,,,,,,,,,10,,
1,145998,5,,,,,,,,,,,10,,
1,146401,,7,,,,,,,,,,10,,
1,146469,,12,,,,,,,,,,10,,
1,146541,,5,,,,,,,,,,10,,
1,146567,,12,,,,,,,,,,10,,
1,146597,,7,,,,,,,,,,10,,
1,146682,,7,,,,,,,,,,10,,
1,146751,,7,,,,,,,,,,10,,
1,146900,12,,,,,,,,,,,10,,
1,146913,12,,,,,,,,,,,10,,
1,146918,,7,,,,,,,,,,10,,
1,146924,12,,,,,,,,,,,10,,
1,146935,12,,,,,,,,,,,10,,
1,146947,12,,4,,,,,,,,,10,,
1,146958,12,,4,,,,,,,,,10,,
1,146970,12,,,,,,,,,,,10,,
1,146981,12,,4,,,,,,,,,10,,
1,146986,5,,,,,,,,,,,10,,
1,146993,12,,4,,,,,,,,,10,,
1,146998,5,,,,,,,,,,,10,,
1,147004,12,,4,,,,,,,,,10,,
1,147010,5,,4,,,,,,,,,10,,
1,147016,12,,4,,,,12,4,302,3,,10,,
1,147021,5,,,,,,,,,,,10,,
1,147027,12,,,,,,,,,,,10,,
1,147033,5,,,,,,,,,,,10,,
1,147039,12,,,,,,,,,,,10,,
1,147044,5,,,,,,,,,,,10,,
1,147050,12,,,,,,,,,,,10,,
1,147056,5,,,,,,,,,,,10,,
1,147062,12,,,,,,,,,,,10,,
1,147067,5,,,,,,,,,,,10,,
1,147090,,12,,,,,,,,,,10,,
1,147188,,10,,,,,,,,,,10,,
1,147256,,10,,,,,,,,,,10,,
1,147339,,10,,,,,,,,,,10,,
1,147340,,5,,,,,,,,,,10,,
1,147460,,10,,,,,,,,,,10,,
1,147703,,10,,,,,,,,,,10,,
1,147853,,,,,,,,,,,,10,3,7
1,147964,10,,,,,,,,,,,10,,
1,147965,5,,10,,,,,,,,,10,,
1,147977,10,,10,,,,,,,,,10,,
1,147989,5,,10,,,,,,,,,10,,
1,147990,10,,,,,,,,,,,10,,
1,148000,5,,10,,,,5,10,304,,,10,,
1,148012,5,,,,,,,,,,,10,,
1,148023,5,,,,,,,,,,,10,,
1,148035,5,,,,,,,,,,,10,,
1,148046,5,,,,,,,,,,,10,,
1,148058,5,,,,,,,,,,,10,,
1,148149,,7,,,,,,,,,,10,,
1,148167,,12,,,,,,,,,,10,,
1,148249,,12,,,,,,,,,,10,,
1,148375,,7,,,,,,,,,,10,,
1,148379,,5,,,,,,,,,,10,,
1,148493,,,,,,,,,,,1,11,,
1,151110,5,,,,,,,,,,,11,,
1,151123,,4,,,,,,,,,,11,,
1,151138,,6,,,,,,,,,,11,,
1,151238,,10,,,,,,,,,,11,,
1,151423,,9,,,,,,,,,,11,,
1,151537,6,,,,,,,,,,,11,,
1,151558,,12,,,,,,,,,,11,,
1,151560,,3,,,,,,,,,,11,,
1,151759,,,,7,,,,,,,,11,,
1,151862,8,8,,,,,,,,,,11,,
1,151867,12,,,,,,,,,,,11,,
1,151871,4,,,,,,,,,,,11,,
1,151879,6,,,,,,,,,,,11,,
1,151957,,6,,,,,,,,,,11,,
1,151998,3,,,,,,,,,,,11,,
1,152089,,,,6,,,,,,,,11,,
1,152092,,,,12,,,,,,,,11,,
1,152101,,,,12,,,,,,,,11,,
1,152153,2,,,,,,,,,,,11,,
1,152161,,6,,,,,,,,,,11,,
1,152194,,4,,,,,,,,,,11,,
1,152233,7,,,,,,,,,,,11,,
1,152322,,2,,,,,,,,,,11,,
1,152407,7,,,,,,,,,,,11,,
1,152605,2,2,,,,,,,,,,11,,
1,152719,9,,,,,,,,,,,11,,
1,152744,,,9,,,,,,,,,11,,
1,152804,2,,,,,,,,,,,11,,
1,152827,,,,5,,,,,,,,11,,
1,153018,6,,,,,,,,,,,11,,
1,153026,,,,5,,,,,,,,11,,
1,153030,6,,,,,,,,,,,11,,
1,153031,4,,,,,,,,,,,11,,
1,153042,6,,,,,,,,,,,11,,
1,153052,6,,,,,,,,,,,11,,
1,153065,6,,,,,,,,,,,11,,
1,153076,6,,,,,,,,,,,11,,
1,153084,2,,,,,,,,,,,11,,
1,153088,6,,,,,,,,,,,11,,
1,153099,6,,3,,,,,,,,,11,,
1,153110,8,,,,,,,,,,,11,,
1,153111,6,,,,,,,,,,,11,,
1,153122,6,,,,,,,,,,,11,,
1,153134,6,3,,,,,,,,,,11,,
1,153145,6,,,,,,,,,,,11,,
1,153157,6,,,,,,,,,,,11,,
1,153163,,2,,,,,,,,,,11,,
1,153168,6,,,,,,,,,,,11,,
1,153180,6,,,,,,,,,,,11,,
1,153191,6,,,,,,,,,,,11,,
1,153203,6,,3,,,,6,3,301,,,11,,
1,153214,6,,,,,,,,,,,11,,
1,153226,6,,,,,,,,,,,11,,
1,153237,6,,,,,,,,,,,11,,
1,153249,6,,,,,,,,,,,11,,
1,153260,6,,,,,,,,,,,11,,
1,153273,4,,,,,,,,,,,11,,
1,153277,7,,,,,,,,,,,11,,
1,153333,,,,10,,,,,,,,11,,
1,153401,8,,6,,,,8,6,309,,,11,,
1,153435,,2,,,,,,,,,,11,,
1,153469,5,,,,,,,,,,,11,,
1,153481,5,,,,,,,,,,,11,,
1,153493,5,,,,,,,,,,,11,,
1,153499,,,,12,,,,,,,,11,,
1,153504,5,,2,,,,,,,,,11,,
1,153543,9,,8,,,,,,,,,11,,
1,153550,5,,2,,,,,,,,,11,,
1,153555,9,,8,,,,,,,,,11,,
1,153562,5,,2,,,,,,,,,11,,
1,153567,9,,,,,,,,,,,11,,
1,153574,5,,,,,,,,,,,11,,
1,153578,9,,8,,,,,,,,,11,,
1,153585,10,,,,,,,,,,,11,,
1,153590,9,,,,,,,,,,,11,,
1,153597,5,,2,,,,5,2,304,8,,11,,
1,153598,10,,5,,,,,,,,,11,,
1,153601,9,,8,,,,9,8,307,,,11,,
1,153608,5,,,,,,,,,,,11,,
1,153611,10,,5,,,,,,,,,11,,
1,153613,9,,,,,,,,,,,11,,
1,153624,10,,,,,,,,,,,11,,
1,153636,9,,,,,,,,,,,11,,
1,153637,10,,,,,,,,,,,11,,
1,153647,9,,,,,,,,,,,11,,
1,153649,10,,,,,,,,,,,11,,
1,153662,10,,,,,,,,,,,11,,
1,153675,10,,,,,,,,,,,11,,
1,153686,,7,,,,,,,,,,11,,
1,153688,10,,,,,,,,,,,11,,
1,153725,5,,,,,,,,,,,11,,
1,153729,9,,,,,,,,,,,11,,
1,153737,5,,,,,,,,,,,11,,
1,153741,9,,5,,,,,,,,,11,,
1,153749,5,,,,,,,,,,,11,,
1,153753,9,,,,,,,,,,,11,,
1,153760,5,,9,,,,,,,,,11,,
1,153764,9,,,,,,,,,,,11,,
1,153772,5,,9,,,,,,,,,11,,
1,153776,9,,5,,,,9,5,307,10,,11,,
1,153780,10,,,,,,,,,,,11,,
1,153787,9,,,,,,,,,,,11,,
1,153793,10,,,,,,,,,,,11,,
1,153799,9,,,,,,,,,,,11,,
1,153806,10,,,,,,,,,,,11,,
1,153810,9,,,,,,,,,,,11,,
1,153819,10,,,,,,,,,,,11,,
1,154043,9,,,,,,,,,,,11,,
1,154266,,,,12,,,,,,,,11,,
1,154712,9,,,,,,,,,,,11,,
1,154809,10,,,,,,,,,,,11,,
1,154935,,,,12,,,,,,,,11,,
1,155034,10,,,,,,,,,,,11,,
1,155151,,10,,,,,,,,,,11,,
1,155257,,,,12,,,,,,,,11,,
1,155304,,10,,,,,,,,,,11,,
1,155790,,10,,,,,,,,,,11,,
1,155946,,10,,,,,,,,,,11,,
1,156083,,10,,,,,,,,,,11,,
1,156201,,10,,,,,,,,,,11,,
1,156351,,10,,,,,,,,,,11,,
1,156450,,7,,,,,,,,,,11,,
1,156463,9,,,,,,,,,,,11,,
1,156553,7,,,,,,,,,,,11,,
1,156565,7,,,,,,,,,,,11,,
1,156568,10,,,,,,,,,,,11,,
1,156578,7,,,,,,,,,,,11,,
1,156589,7,,,,,,,,,,,11,,
1,156600,7,,,,,,,,,,,11,,
1,156612,7,,10,,,,,,,,,11,,
1,156623,7,,10,,,,,,,,,11,,
1,156634,7,,,,,,,,,,,11,,
1,156647,7,,,,,,,,,,,11,,
1,156658,7,,,,,,,,,,,11,,
1,156670,7,,,,,,,,,,,11,,
1,156681,7,,,,,,,,,,,11,,
1,156692,7,,,,,,,,,,,11,,
1,156704,7,,,,,,,,,,,11,,
1,156713,10,,,,,,,,,,,11,,
1,156726,10,,,,,,,,,,,11,,
1,156739,10,,,,,,,,,,,11,,
1,156752,10,,,,,,,,,,,11,,
1,156755,7,,,,,,,,,,,11,,
1,156765,10,,,,,,,,,,,11,,
1,156767,7,,10,,,,,,,,,11,,
1,156777,10,,,,,,,,,,,11,,
1,156779,7,,,,,,,,,,,11,,
1,156790,10,,,,,,,,,,,11,,
1,156794,9,,,,,,,,,,,11,,
1,156802,7,,,,,,,,,,,11,,
1,156805,9,,,,,,,,,,,11,,
1,156807,10,,,,,,,,,,,11,,
1,156812,7,,10,,,,7,10,307,,,11,,
1,156818,9,,,,,,,,,,,11,,
1,156825,7,,,,,,,,,,,11,,
1,156829,9,,,,,,,,,,,11,,
1,156835,7,,,,,,,,,,,11,,
1,156841,9,,,,,,,,,,,11,,
1,156848,7,,,,,,,,,,,11,,
1,156851,9,,,,,,,,,,,11,,
1,156863,12,,,,,,,,,,,11,,
1,156874,9,,,,,,,,,,,11,,
1,156886,9,,,,,,,,,,,11,,
1,156897,9,,,,,,,,,,,11,,
1,156910,9,,,,,,,,,,,11,,
1,156920,9,,,,,,,,,,,11,,
1,156955,4,,,,,,,,,,,11,,
1,156969,4,,,,,,,,,,,11,,
1,156981,4,,,,,,,,,,,11,,
1,156994,4,,7,,,,,,,,,11,,
1,157007,4,,,,,,,,,,,11,,
1,157020,4,,7,,,,,,,,,11,,
1,157032,4,,7,,,,,,,,,11,,
1,157045,4,,7,,,,4,7,303,,,11,,
1,157058,4,,,,,,,,,,,11,,
1,157071,4,,,,,,,,,,,11,,
1,157083,4,,,,,,,,,,,11,,
1,157096,4,,,,,,,,,,,11,,
1,157109,4,,,,,,,,,,,11,,
1,157122,4,,,,,,,,,,,11,,
1,157135,4,,,,,,,,,,,11,,
1,157147,4,,,,,,,,,,,11,,
1,157171,,4,,,,,,,,,,11,,
1,157193,12,,4,,,,,,,,,11,,
1,157205,12,,4,,,,,,,,,11,,
1,157218,12,,,,,,,,,,,11,,
1,157231,12,,,,,,,,,,,11,,
1,157318,9,,,,,,,,,,,11,,
1,157330,9,,,,,,,,,,,11,,
1,157343,9,,,,,,,,,,,11,,
1,157353,9,,,,,,,,,,,11,,
1,157366,9,,,,,,,,,,,11,,
1,157367,4,,,,,,,,,,,11,,
1,157377,9,,,,,,,,,,,11,,
1,157389,9,,,,,,,,,,,11,,
1,157399,9,,,,,,,,,,,11,,
1,157411,9,,,,,,,,,,,11,,
1,157589,,,12,,,,,,,,,11,,
1,157786,4,,,,,,,,,,,11,,
1,157799,4,,,,,,,,,,,11,,
1,159782,,9,,,,,,,,,,11,,
1,159850,4,,,,,,,,,,,11,,
1,160209,,4,,,,,,,,,,11,,
1,161390,9,,12,,,,,,,,,11,,
1,161402,9,,,,,,,,,,,11,,
1,161404,12,,,,,,,,,,,11,,
1,161414,9,,,,,,,,,,,11,,
1,161422,12,,,,,,,,,,,11,,
1,161425,9,,,,,,,,,,,11,,
1,161470,12,,,,,,,,,,,11,,
1,161493,9,,12,,,,,,,,,11,,
1,161497,12,,,,,,,,,,,11,,
1,161505,9,,12,,,,9,12,307,,,11,2,9
1,161517,9,,,,,,,,,,,11,,
1,161528,9,,,,,,,,,,,11,,
1,161599,,4,,,,,,,,,,11,,
1,161706,,9,,,,,,,,,,11,,
1,161716,9,,,,,,,,,,,11,,
1,161761,,9,,,,,,,,,,11,,
1,161815,4,,,,,,,,,,,11,,
1,161970,4,,,,,,,,,,,11,,
1,162022,4,,,,,,,,,,,11,,
1,162034,9,,,,,,,,,,,11,,
1,162074,4,,,,,,,,,,,11,,
1,162086,9,,,,,,,,,,,11,,
1,162126,4,,,,,,,,,,,11,,
1,162147,,,,,,,,,,,1,12,,
1,162279,,,,,,,,,,,,12,,
1,162961,,,,,,,,,,,,12,,
1,163739,,,,,,,,,,,,12,,
1,163969,,,,,,,,,,,,12,,
1,171206,,,,,,,,,,,,12,,
1,171559,,,,,,,,,,,,12,,
1,175978,,,,,,,,,,,,12,,
1,178360,,,,,,,,,,,,12,,
1,178574,7,,,,,,,,,,,12,,
1,178631,12,,,,,,,,,,,12,,
1,178658,6,,,,,,,,,,,12,,
1,178677,,9,,,,,,,,,,12,,
1,178746,,10,,,,,,,,,,12,,
1,178748,,,,,,,,,,,,12,,
1,178753,6,,,,,,,,,,,12,,
1,178791,7,,,,,,,,,,,12,,
1,178806,,12,,,,,,,,,,12,,
1,178824,,6,,,,,,,,,,12,,
1,178883,,12,,,,,,,,,,12,,
1,178951,9,,,,,,,,,,,12,,
1,178970,,3,,,,,,,,,,12,,
1,179003,9,,,,,,,,,,,12,,
1,179014,2,7,,,,,,,,,,12,,
1,179050,,3,,,,,,,,,,12,,
1,179071,,8,,,,,,,,,,12,,
1,179083,10,,,,,,,,,,,12,,
1,179153,,8,,,,,,,,,,12,,
1,179164,,3,,,,,,,,,,12,,
1,179250,,3,,,,,,,,,,12,,
1,179260,10,,,,,,,,,,,12,,
1,179295,4,4,,,,,,,,,,12,,
1,179302,,8,,,,,,,,,,12,,
1,179307,,,,10,,,,,,,,12,,
1,179339,2,,,,,,,,,,,12,,
1,179405,,8,,,,,,,,,,12,,
1,179434,,3,,,,,,,,,,12,,
1,179456,9,,,,,,,,,,,12,,
1,179484,,,,2,,,,,,,,12,,
1,179517,,,,2,,,,,,,,12,,
1,179624,,10,,,,,,,,,,12,,
1,179626,7,,,,,,,,,,,12,,
1,179980,,2,,,,,,,,,,12,,
1,180275,,2,,,,,,,,,,12,,
1,180812,,5,,,,,,,,,,12,,
1,180857,,2,,,,,,,,,,12,,
1,180880,2,,,,,,,,,,,12,,
1,181144,,9,,,,,,,,,,12,,
1,181175,,2,,,,,,,,,,12,,
1,181177,,5,,,,,,,,,,12,,
1,181273,,2,,,,,,,,,,12,,
1,182268,,5,,,,,,,,,,12,,
1,182405,,5,,,,,,,,,,12,,
1,182551,,6,,,,,,,,,,12,,
1,182669,,9,,,,,,,,,,12,,
1,183390,,2,,,,,,,,,,12,,
1,184169,2,,12,,,,2,12,309,,,12,,
1,184174,4,,,,,,,,,,,12,,
1,184340,,5,,,,,,,,,,12,,
1,184429,4,,,,,,,,,,,12,,
1,184430,,7,,,,,,,,,,12,,
1,184547,,2,,,,,,,,,,12,,
1,184567,,7,,,,,,,,,,12,,
1,184642,10,,,,,,,,,,,12,,
1,184708,4,,,,,,,,,,,12,,
1,184903,,10,,,,,,,,,,12,,
1,184962,,3,,,,,,,,,,12,,
1,185063,,7,,,,,,,,,,12,,
1,185084,,4,,,,,,,,,,12,,
1,185092,9,,,,,,,,,,,12,,
1,185095,5,,,,,,,,,,,12,,
1,185104,9,,,,,,,,,,,12,,
1,185116,9,,,,,,,,,,,12,,
1,185127,9,,,,,,,,,,,12,,
1,185139,9,,,,,,,,,,,12,,
1,185150,9,,,,,,,,,,,12,,
1,185153,5,,,,,,,,,,,12,,
1,185162,9,,,,,,,,,,,12,,
1,185173,9,,,,,,,,,,,12,,
1,185185,9,,,,,,,,,,,12,,
1,185196,9,,,,,,,,,,,12,,
1,185204,,4,,,,,,,,,,12,,
1,185208,9,,,,,,,,,,,12,,
1,185213,5,,,,,,,,,,,12,,
1,185219,9,,,,,,,,,,,12,,
1,185231,9,,,,,,,,,,,12,,
1,185248,,7,,,,,,,,,,12,,
1,185273,5,,,,,,,,,,,12,,
1,185323,10,,,,,,,,,,,12,,
1,185337,5,,,,,,,,,,,12,,
1,185394,5,,,,,,,,,,,12,,
1,185450,5,,,,,,,,,,,12,,
1,185605,,4,,,,,,,,,,12,,
1,185628,10,,,,,,,,,,,12,,
1,185639,8,,,,,,,,,,,12,,
1,185641,10,,,,,,,,,,,12,,
1,185645,,,8,,,,,,,,,12,,
1,185654,10,,8,,,,,,,,,12,,
1,185667,10,,8,,,,,,,,,12,,
1,185670,,,8,,,,,,,,,12,,
1,185680,10,,8,,,,10,8,303,,,12,,
1,185692,10,,,,,,,,,,,12,,
1,185705,10,,,,,,,,,,,12,,
1,185718,10,,,,,,,,,,,12,,
1,185808,,4,,,,,,,,,,12,,
1,185924,,4,,,,,,,,,,12,,
1,186096,,7,,,,,,,,,,12,,
1,186106,9,,,,,,,,,,,12,,
1,186118,9,,,,,,,,,,,12,,
1,186130,9,,,,,,,,,,,12,,
1,186141,9,,,,,,,,,,,12,,
1,186153,9,,,,,,,,,,,12,,
1,186164,9,,,,,,,,,,,12,,
1,186176,9,,,,,,,,,,,12,,
1,186187,9,,,,,,,,,,,12,,
1,186199,9,,,,,,,,,,,12,,
1,186210,9,,,,,,,,,,,12,,
1,186222,9,,,,,,,,,,,12,,
1,186233,9,,,,,,,,,,,12,,
1,186244,7,,,,,,,,,,,12,,
1,186245,9,,,,,,,,,,,12,,
1,186256,9,,,,,,,,,,,12,,
1,186297,,7,,,,,,,,,,12,,
1,186305,7,,,,,,,,,,,12,,
1,186379,9,,,,,,,,,,,12,,
1,186391,9,,,,,,,,,,,12,,
1,186403,9,,,,,,,,,,,12,,
1,186454,,7,,,,,,,,,,12,,
1,186470,9,,,,,,,,,,,12,,
1,186482,9,,,,,,,,,,,12,,
1,186554,9,,,,,,,,,,,12,,
1,186566,9,,,,,,,,,,,12,,
1,186597,,10,,,,,,,,,,12,,
1,186606,9,,,,,,,,,,,12,,
1,186652,9,,,,,,,,,,,12,,
1,186664,9,,,,,,,,,,,12,,
1,186676,9,,,,,,,,,,,12,,
1,186687,9,,,,,,,,,,,12,,
1,186699,9,,,,,,,,,,,12,,
1,186710,9,,,,,,,,,,,12,,
1,187271,,2,,,,,,,,,,12,,
1,187754,,9,,,,,,,,,,12,,
1,188260,6,,,,,,,,,,,12,,
1,188298,6,,5,,,,6,5,303,,,12,,
1,188310,6,,,,,,,,,,,12,,
1,188323,6,,,,,,,,,,,12,,
1,188336,6,,,,,,,,,,,12,,
1,188349,6,,,,,,,,,,,12,,
1,188838,,4,,,,,,,,,,12,,
1,188974,6,,,,,,,,,,,12,,
1,188986,7,,,,,,,,,,,12,,
1,188987,6,,,,,,,,,,,12,,
1,188999,7,,,,,,,,,,,12,,
1,189000,6,,,,,,,,,,,12,,
1,189013,6,,7,,,,,,,,,12,,
1,189015,7,,,,,,,,,,,12,,
1,189026,6,,,,,,,,,,,12,,
1,189038,6,,,,,,,,,,,12,,
1,189039,7,,,,,,,,,,,12,,
1,189051,6,,,,,,,,,,,12,,
1,189064,6,,6,,,,,,,,,12,,
1,189077,6,,,,,,,,,,,12,,
1,189090,6,4,,,,,,,,,,12,,
1,189091,7,,6,,,,,,,,,12,,
1,189103,6,,,,,,,,,,,12,,
1,189115,6,,,,,,,,,,,12,,
1,189116,7,,6,,,,,,,,,12,,
1,189128,6,,,,,,,,,,,12,,
1,189139,7,,6,,,,,,,,,12,,
1,189141,6,,,,,,,,,,,12,,
1,189154,6,,7,,,,,,,,,12,,
1,189166,6,,7,,,,,,,,,12,,
1,189173,7,,6,,,,7,6,8,,,12,,
1,189194,7,,,,,,,,,,,12,,
1,189397,,7,,,,,,,,,,12,,
1,189483,9,,7,,,,9,7,307,6,,12,,
1,189495,9,,,,,,,,,,,12,,
1,189522,9,,,,,,,,,,,12,,
1,189722,,2,,,,,,,,,,12,,
1,189876,,2,,,,,,,,,,12,,
1,189991,,10,,,,,,,,,,12,,
1,190058,,4,,,,,,,,,,12,,
1,190086,,10,,,,,,,,,,12,,
1,190191,,9,,,,,,,,,,12,,
1,190287,,2,,,,,,,,,,12,,
1,190417,,2,,,,,,,,,,12,,
1,191235,,4,,,,,,,,,,12,,
1,191295,,9,,,,,,,,,,12,,
1,191468,,4,,,,,,,,,,12,,
1,191486,,9,,,,,,,,,,12,,
1,191543,,4,,,,,,,,,,12,,
1,191615,,9,,,,,,,,,,12,,
1,191787,,,3,,,,,,,,,12,2,1
1,191906,,9,,,,,,,,,,12,,
1,191992,,9,,,,,,,,,,12,,
1,192067,,9,,,,,,,,,,12,,
1,192269,,4,,,,,,,,,,12,,
1,192427,,,,,,,,,,,1,13,,
1,195092,,9,,,,,,,,,,13,,
1,195132,8,,,,,,,,,,,13,,
1,195252,,5,,,,,,,,,,13,,
1,195307,6,,,,,,,,,,,13,,
1,195308,,6,,,,,,,,,,13,,
1,195320,,5,,,,,,,,,,13,,
1,195382,,5,,,,,,,,,,13,,
1,195413,9,,,,,,,,,,,13,,
1,195477,,7,,,,,,,,,,13,,
1,195481,,3,,,,,,,,,,13,,
1,195487,2,,,,,,,,,,,13,,
1,195498,,8,,,,,,,,,,13,,
1,195534,,4,,,,,,,,,,13,,
1,195559,,10,,,,,,,,,,13,,
1,195606,,7,,,,,,,,,,13,,
1,195612,,8,,,,,,,,,,13,,
1,195637,,10,,,,,,,,,,13,,
1,195664,6,6,,,,,,,,,,13,,
1,195721,,8,,,,,,,,,,13,,
1,195727,2,,,,,,,,,,,13,,
1,195750,,7,,,,,,,,,,13,,
1,195780,,,10,,,,,,,,,13,,
1,195784,9,,,,,,,,,,,13,,
1,195816,,8,,,,,,,,,,13,,
1,195874,,4,,,,,,,,,,13,,
